antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
"frozenset({'de_lux', 'freedecor'})",frozenset({'bpw_style'}),0.013792683174551585,0.11270795669219362,0.01195433585894493,0.8667157584683358,7.6899252182820055,0.010399790721038422,6.657141407801113,0.8821266166579314
"frozenset({'irisk', 'de_lux'})",frozenset({'bpw_style'}),0.02394929817790327,0.11270795669219362,0.01442239330475939,0.6022052586938083,5.343058967331259,0.011723116842915837,2.2305273327503277,0.8327859330802714
"frozenset({'de_lux', 'bpw_style'})",frozenset({'irisk'}),0.02105466290194804,0.308669686566861,0.01442239330475939,0.6849975880366619,2.219192936162471,0.007923457106044172,2.194682602981466,0.5612016436430483
"frozenset({'de_lux', 'bpw_style'})",frozenset({'runail'}),0.02105466290194804,0.35965589388368646,0.015153669585000711,0.7197298601061264,2.001162423154641,0.007581235978580897,2.284738953492458,0.5110504315454066
"frozenset({'de_lux', 'runail'})",frozenset({'bpw_style'}),0.026640801153791464,0.11270795669219362,0.015153669585000711,0.5688143347312238,5.046798393166337,0.012151039322313841,2.057795782136495,0.8238013042132429
"frozenset({'domix', 'bpw_style'})",frozenset({'irisk'}),0.020110097706636333,0.308669686566861,0.015712283410185053,0.7813131313131313,2.5312272805379314,0.009504905854248666,3.1612794932970325,0.6173496882100976
"frozenset({'domix', 'bpw_style'})",frozenset({'runail'}),0.020110097706636333,0.35965589388368646,0.01635215015539621,0.813131313131313,2.2608591349660507,0.009119434988627646,3.426706297595406,0.5691356404877937
"frozenset({'freedecor', 'grattol'})",frozenset({'bpw_style'}),0.024406345853054096,0.11270795669219362,0.019084279591297812,0.7819392426133999,6.937746593604589,0.01633349021987709,4.069012939062325,0.8772719826977344
"frozenset({'freedecor', 'ingarden'})",frozenset({'bpw_style'}),0.0214203010420687,0.11270795669219362,0.016961547055597312,0.7918444760550025,7.025630659045097,0.014547308693414083,4.262639907371675,0.8764375803707121
"frozenset({'irisk', 'freedecor'})",frozenset({'bpw_style'}),0.035202827601616936,0.11270795669219362,0.02752442665908306,0.7818811309867282,6.937230998890807,0.02355678789031726,4.0679288652180645,0.8870779174567895
"frozenset({'freedecor', 'bpw_style'})",frozenset({'irisk'}),0.0467915253204412,0.308669686566861,0.02752442665908306,0.5882352941176471,1.9057112496540192,0.013081301204437134,1.6789450469090519,0.4985913842154052
"frozenset({'masura', 'freedecor'})",frozenset({'bpw_style'}),0.01762172703081517,0.11270795669219362,0.013680960409514716,0.7763688760806916,6.888323583054225,0.011694851562483942,3.9676590080903194,0.8701605279853771
"frozenset({'milv', 'freedecor'})",frozenset({'bpw_style'}),0.01974445956651567,0.11270795669219362,0.01660606553048,0.8410493827160493,7.46220060588058,0.014380707836746384,5.5821868355675575,0.8834342044401792
"frozenset({'milv', 'bpw_style'})",frozenset({'freedecor'}),0.02758536634910317,0.06280850718072681,0.01660606553048,0.6019882179675994,9.584501287945326,0.014873469850059374,2.354682788619006,0.9210730264701573
"frozenset({'freedecor', 'bpw_style'})",frozenset({'runail'}),0.0467915253204412,0.35965589388368646,0.029728412114810376,0.6353375298458868,1.766514995723541,0.012899564249505946,1.7559912481415816,0.4552138134826068
"frozenset({'freedecor', 'runail'})",frozenset({'bpw_style'}),0.038432631172682766,0.11270795669219362,0.029728412114810376,0.7735200845665963,6.8630477143604525,0.025396748785032595,3.9177515657838278,0.8884371153230919
"frozenset({'uno', 'freedecor'})",frozenset({'bpw_style'}),0.013284852424384002,0.11270795669219362,0.010674602368522619,0.8035168195718654,7.129193387528767,0.009177293796812962,4.515867675667745,0.8713068601674849
"frozenset({'bpw_style', 'ingarden'})",frozenset({'grattol'}),0.03613723618192529,0.17418594730748135,0.018139714395986106,0.5019673974142776,2.881790438169968,0.01184511567856326,1.65815259564333,0.6774756005319444
"frozenset({'bpw_style', 'grattol'})",frozenset({'irisk'}),0.04274919254910723,0.308669686566861,0.027605679579109876,0.6457590876692803,2.092071608494028,0.014410299713990557,1.9515823536150794,0.5453167396486275
"frozenset({'milv', 'grattol'})",frozenset({'bpw_style'}),0.019521014036441936,0.11270795669219362,0.01122305957870361,0.5749219562955254,5.1009881925695995,0.009022885974096609,2.08736267715741,0.8199661242827097
"frozenset({'bpw_style', 'grattol'})",frozenset({'runail'}),0.04274919254910723,0.35965589388368646,0.030256556094984663,0.7077690662865289,1.9679062079138985,0.014881557035929673,2.191226294832166,0.5138106930371292
"frozenset({'uno', 'bpw_style'})",frozenset({'grattol'}),0.023390684352718925,0.17418594730748135,0.013345792114404112,0.5705601389491968,3.275580767385424,0.009271463602255484,1.9230027940858148,0.7113495800911881
"frozenset({'bpw_style', 'ingarden'})",frozenset({'irisk'}),0.03613723618192529,0.308669686566861,0.02540169412338256,0.7029229904440697,2.277266025900504,0.014247224757715051,2.327108093845893,0.5819054043293115
"frozenset({'milv', 'ingarden'})",frozenset({'bpw_style'}),0.01905380974628776,0.11270795669219362,0.010786325133559488,0.5660980810234542,5.022698464576665,0.00863880916985359,2.0449138491958783,0.8164605188390018
"frozenset({'bpw_style', 'ingarden'})",frozenset({'runail'}),0.03613723618192529,0.35965589388368646,0.02763614942411993,0.7647554806070825,2.126353254909834,0.014639179442623692,2.7220362360356543,0.5495712425195441
"frozenset({'masura', 'bpw_style'})",frozenset({'irisk'}),0.03090657945519917,0.308669686566861,0.02099372321192793,0.6792638843246797,2.2006174039300883,0.011453799018637816,2.1554489178043466,0.5629819178365302
